npm,acc,nom,npa,noa,cbo,amloc,lcom4,dit,noc,accm,_module,loc,_filename,anpm,mmloc,rfc,sc,folder,type
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueLittleInt16,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueASCIIInt,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueBigUInt32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,115,0,0,9,0,0,0,0,0,0,ply,0,"['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc', 'dstream/middeval/middlebury/cvkit_src/gvr/ply.h']",0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueFloat64,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueSwapFloat32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueLittleInt32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
10,7,10,0,3,1,6.2,1,0,0,1.7,gvr::PLYElement,62,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0.7,21,26,1,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueUInt8,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueInt8,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueSwapFloat64,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueBigUInt16,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueBigInt32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueLittleUInt32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueASCIIUInt,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueBigInt16,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueFloat32,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueASCIIDouble,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,5,0,0,0,0,0,0,gvr::@89::PLYValueList,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
0,0,0,0,1,0,0,0,0,0,0,gvr::@89::PLYValueLittleUInt16,0,['dstream/middeval/middlebury/cvkit_src/gvr/ply.cc'],0,0,0,0,depthstream-master,vision
1,5,1,0,0,0,1,1,0,5,1,gvr::PLYReceiver,1,"['dstream/middeval/middlebury/cvkit_src/gvr/ply.h', 'dstream/middeval/middlebury/cvkit_src/gvr/ply.cc']",2,1,1,0,depthstream-master,vision
12,7,14,0,9,4,16.2142857142857,3,0,0,3.21428571428571,gvr::PLYWriter,227,"['dstream/middeval/middlebury/cvkit_src/gvr/ply.h', 'dstream/middeval/middlebury/cvkit_src/gvr/ply.cc']",1.07142857142857,75,86,12,depthstream-master,vision
9,9,10,0,3,3,18.6,1,0,0,3.7,gvr::PLYReader,186,"['dstream/middeval/middlebury/cvkit_src/gvr/ply.h', 'dstream/middeval/middlebury/cvkit_src/gvr/ply.cc']",0.9,89,37,3,depthstream-master,vision
13,5,15,0,0,0,1.2,15,0,0,1,gvr::PLYValue,18,"['dstream/middeval/middlebury/cvkit_src/gvr/ply.h', 'dstream/middeval/middlebury/cvkit_src/gvr/ply.cc']",1.13333333333333,4,15,0,depthstream-master,vision
26,33,28,0,4,4,9.25,5,1,2,1.78571428571429,gvr::PointCloud,259,"['dstream/middeval/middlebury/cvkit_src/gvr/pointcloud.h', 'dstream/middeval/middlebury/cvkit_src/gvr/pointcloud.cc']",1.28571428571429,63,95,20,depthstream-master,vision
14,2,16,0,3,7,15.5,5,3,0,2.1875,gvr::TexturedMesh,248,"['dstream/middeval/middlebury/cvkit_src/gvr/texturedmesh.h', 'dstream/middeval/middlebury/cvkit_src/gvr/texturedmesh.cc']",1.3125,108,72,35,depthstream-master,vision
1,0,1,0,0,6,215,1,0,0,15,imgcmd,215,['dstream/middeval/middlebury/cvkit_src/tools/imgcmd.cc'],2,215,13,6,depthstream-master,vision
1,0,1,0,0,5,112,1,0,0,17,plycmd,112,['dstream/middeval/middlebury/cvkit_src/tools/plycmd.cc'],2,112,11,5,depthstream-master,vision
1,0,1,0,0,9,174,1,0,0,17,plyv,174,['dstream/middeval/middlebury/cvkit_src/tools/plyv.cc'],2,174,26,9,depthstream-master,vision
1,0,1,0,0,6,240,1,0,0,33,sv,240,['dstream/middeval/middlebury/cvkit_src/tools/sv.cc'],2,240,13,6,depthstream-master,vision
2,0,2,2,2,5,39,1,0,0,6,computemask,78,['dstream/middeval/middlebury/middeval/code/computemask.cpp'],4,41,14,5,depthstream-master,vision
2,0,2,2,2,5,25,1,0,0,4.5,disp2pfm,50,['dstream/middeval/middlebury/middeval/code/disp2pfm.cpp'],3,32,14,5,depthstream-master,vision
2,8,2,2,2,6,52.5,1,0,0,9.5,evaldisp,105,['dstream/middeval/middlebury/middeval/code/evaldisp.cpp'],4,61,12,6,depthstream-master,vision
3,0,3,1,1,5,48.6666666666667,1,0,0,13.6666666666667,ii,146,['dstream/middeval/middlebury/middeval/code/ii.cpp'],3,53,23,5,depthstream-master,vision
25,2,25,0,0,4,6.96,23,0,0,1.92,Convert,174,"['dstream/middeval/middlebury/middeval/code/imageLib/Convert.cpp', 'dstream/middeval/middlebury/middeval/code/imageLib/Convert.h']",3.2,33,59,92,depthstream-master,vision
7,1,7,5,5,5,26.2857142857143,1,0,0,2.85714285714286,Convolve,184,"['dstream/middeval/middlebury/middeval/code/imageLib/Convolve.cpp', 'dstream/middeval/middlebury/middeval/code/imageLib/Convolve.h']",3.71428571428571,52,42,5,depthstream-master,vision
1,0,1,0,0,3,28,1,0,0,1,KernelInit,28,['dstream/middeval/middlebury/middeval/code/imageLib/Convolve.cpp'],0,28,7,3,depthstream-master,vision
5,6,5,1,1,1,1,5,1,0,1,CError,5,['dstream/middeval/middlebury/middeval/code/imageLib/Error.h'],2,1,7,5,depthstream-master,vision
0,0,0,0,0,0,0,0,0,0,0,Error,0,['dstream/middeval/middlebury/middeval/code/imageLib/Error.h'],0,0,0,0,depthstream-master,vision
10,31,12,1,8,3,9.41666666666667,4,1,1,1.75,CImage,113,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",2.25,31,51,12,depthstream-master,vision
0,0,0,0,0,0,0,0,0,0,0,Image,0,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",0,0,0,0,depthstream-master,vision
0,1,0,4,4,0,0,0,0,0,0,RGBA,0,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",0,0,0,0,depthstream-master,vision
0,6,0,3,3,0,0,0,0,1,0,CImageAttributes,0,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",0,0,0,0,depthstream-master,vision
11,24,11,0,0,1,3.54545454545455,11,2,0,1,CImageOf,39,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",2,7,14,11,depthstream-master,vision
7,27,7,3,3,0,4.71428571428571,6,0,0,1,CShape,33,"['dstream/middeval/middlebury/middeval/code/imageLib/Image.h', 'dstream/middeval/middlebury/middeval/code/imageLib/Image.cpp']",1.71428571428571,7,12,0,depthstream-master,vision
0,2,0,12,12,0,0,0,0,0,0,CTargaHead,0,['dstream/middeval/middlebury/middeval/code/imageLib/ImageIO.cpp'],0,0,0,0,depthstream-master,vision
2,1,2,0,4,0,16.5,2,0,0,5,CTargaRLC,33,['dstream/middeval/middlebury/middeval/code/imageLib/ImageIO.cpp'],1.5,32,6,0,depthstream-master,vision
16,6,16,8,8,7,51.375,1,0,0,7.6875,ImageIO,822,"['dstream/middeval/middlebury/middeval/code/imageLib/ImageIO.cpp', 'dstream/middeval/middlebury/middeval/code/imageLib/ImageIO.h']",2.3125,163,98,7,depthstream-master,vision
4,1,4,2,2,3,74.25,1,0,0,9.5,ImageIOpng,297,['dstream/middeval/middlebury/middeval/code/imageLib/ImageIOpng.cpp'],1.75,163,23,3,depthstream-master,vision
8,1,10,0,1,1,8.4,1,0,0,1.6,CRefCntMem,84,"['dstream/middeval/middlebury/middeval/code/imageLib/RefCntMem.h', 'dstream/middeval/middlebury/middeval/code/imageLib/RefCntMem.cpp']",1.3,19,36,1,depthstream-master,vision
0,5,0,5,5,0,0,0,0,0,0,CRefCntMemPtr,0,"['dstream/middeval/middlebury/middeval/code/imageLib/RefCntMem.h', 'dstream/middeval/middlebury/middeval/code/imageLib/RefCntMem.cpp']",0,0,0,0,depthstream-master,vision
5,0,5,1,1,6,24,1,0,0,5.2,pfm2png,120,['dstream/middeval/middlebury/middeval/code/pfm2png.cpp'],3.2,46,24,6,depthstream-master,vision
1,0,1,1,1,3,25,1,0,0,4,png2pgm,25,['dstream/middeval/middlebury/middeval/code/png2pgm.cpp'],2,25,6,3,depthstream-master,vision
6,2,6,1,3,1,6.5,3,0,0,1.66666666666667,gcv::GCVImage,39,['include/GCVImage.hpp'],0.833333333333333,15,14,3,open-gcv-master,vision
6,4,6,0,0,0,15.8333333333333,4,0,0,2.66666666666667,gcv_utilities,95,"['include/gcv_utilities.hpp', 'src/gcv_utilities.cpp']",2.16666666666667,28,8,0,open-gcv-master,vision
6,1,6,8,8,0,1,6,0,1,1,Catch::TestCaseInfo,6,['tests/include/catch.hpp'],1,1,6,0,open-gcv-master,vision
1,0,2,0,0,0,1,2,2,0,1,Catch::ITestCase,2,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
6,2,6,0,1,1,4.83333333333333,5,1,0,1.66666666666667,Catch::Matchers::Impl::Generic::AllOf,29,['tests/include/catch.hpp'],0.666666666666667,11,8,5,open-gcv-master,vision
2,0,2,4,4,0,1,2,0,0,1,Catch::AssertionInfo,2,['tests/include/catch.hpp'],2,1,2,0,open-gcv-master,vision
3,4,3,0,0,0,1,3,0,2,1,Catch::IGenerator,3,['tests/include/catch.hpp'],0.333333333333333,1,3,0,open-gcv-master,vision
0,0,0,0,0,0,0,0,1,0,0,Catch::StringMaker,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
5,0,5,1,1,1,2,5,1,0,1,Catch::Matchers::Impl::StdString::EndsWith,10,['tests/include/catch.hpp'],0.8,3,6,5,open-gcv-master,vision
1,0,1,3,3,0,3,1,0,0,1,Catch::SectionEndInfo,3,['tests/include/catch.hpp'],3,3,1,0,open-gcv-master,vision
4,0,4,0,0,0,1,4,1,0,1,Catch::IMutableContext,4,['tests/include/catch.hpp'],0.75,1,4,0,open-gcv-master,vision
1,0,1,0,0,1,6,1,0,0,2,Catch::StringMaker< T * >,6,['tests/include/catch.hpp'],1,6,2,1,open-gcv-master,vision
9,0,9,0,1,0,1,9,1,0,1,Catch::TestCase,9,['tests/include/catch.hpp'],0.888888888888889,1,9,0,open-gcv-master,vision
13,0,13,0,1,0,2.61538461538462,13,0,0,1,Catch::Ptr,34,['tests/include/catch.hpp'],0.384615384615385,5,13,0,open-gcv-master,vision
3,0,3,0,5,0,1,3,1,0,1,Catch::Section,3,['tests/include/catch.hpp'],0.333333333333333,1,3,0,open-gcv-master,vision
3,0,3,2,2,1,7,1,0,0,1.66666666666667,Catch::Totals,21,['tests/include/catch.hpp'],1,10,12,1,open-gcv-master,vision
1,0,1,0,0,2,4,1,0,0,1,Catch::ExceptionTranslatorRegistrar,4,['tests/include/catch.hpp'],1,4,3,2,open-gcv-master,vision
2,0,2,0,0,0,1,2,0,0,1,Catch::IRunner,2,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
5,0,5,1,1,0,2.2,5,1,0,1,Catch::Matchers::Impl::StdString::Equals,11,['tests/include/catch.hpp'],0.8,3,5,0,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsEqualTo >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsLessThan >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
1,0,1,0,0,0,5,1,0,0,1,Catch::Detail::StringMakerBase< true >,5,['tests/include/catch.hpp'],1,5,1,0,open-gcv-master,vision
0,0,0,0,0,0,0,0,0,0,0,Catch::TestFailureException,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsLessThanOrEqualTo >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
4,4,4,0,1,0,2.5,4,1,0,1,Catch::ValuesGenerator,10,['tests/include/catch.hpp'],0.5,3,4,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsNotEqualTo >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
3,0,3,2,2,1,5.33333333333333,3,0,0,1,Catch::Matchers::Impl::StdString::CasedString,16,['tests/include/catch.hpp'],1,6,4,3,open-gcv-master,vision
10,0,10,0,0,0,1,10,0,0,1,Catch::IResultCapture,10,['tests/include/catch.hpp'],0.8,1,10,0,open-gcv-master,vision
3,0,3,1,1,0,2.66666666666667,3,1,0,1,Catch::SharedImpl,8,['tests/include/catch.hpp'],0,4,3,0,open-gcv-master,vision
6,2,6,0,1,1,4.83333333333333,5,1,0,1.66666666666667,Catch::Matchers::Impl::Generic::AnyOf,29,['tests/include/catch.hpp'],0.666666666666667,11,8,5,open-gcv-master,vision
1,0,1,3,3,0,1,1,0,0,1,Catch::AssertionResultData,1,['tests/include/catch.hpp'],0,1,1,0,open-gcv-master,vision
0,0,0,1,1,0,0,0,0,0,0,Catch::Detail::TrueType,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
3,0,3,1,1,0,1,3,0,0,1,Catch::ScopedMessage,3,['tests/include/catch.hpp'],0.666666666666667,1,3,0,open-gcv-master,vision
3,1,3,0,0,0,1,3,1,1,1,Catch::IShared,3,['tests/include/catch.hpp'],0,1,3,0,open-gcv-master,vision
5,0,5,1,1,1,2,5,1,0,1,Catch::Matchers::Impl::StdString::StartsWith,10,['tests/include/catch.hpp'],0.8,3,6,5,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsGreaterThanOrEqualTo >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
6,0,6,2,2,0,1,6,0,0,1,Catch::SourceLineInfo,6,['tests/include/catch.hpp'],0.833333333333333,1,6,0,open-gcv-master,vision
0,0,0,2,2,0,0,0,0,0,0,Catch::Detail::IsStreamInsertable,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
0,3,4,0,0,0,1,4,0,2,1,Catch::NonCopyable,4,['tests/include/catch.hpp'],0.5,1,4,0,open-gcv-master,vision
4,0,4,0,2,0,1,4,1,0,1,Catch::NotImplementedException,4,['tests/include/catch.hpp'],0.5,1,4,0,open-gcv-master,vision
1,0,1,3,3,0,1,1,0,0,1,Catch::SectionInfo,1,['tests/include/catch.hpp'],3,1,1,0,open-gcv-master,vision
7,0,7,0,3,1,4.57142857142857,5,0,0,1,Catch::Detail::Approx,32,['tests/include/catch.hpp'],0.714285714285714,6,10,5,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsGreaterThan >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
15,0,15,0,2,0,1,15,0,0,1,Catch::AssertionResult,15,['tests/include/catch.hpp'],0.133333333333333,1,15,0,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsNotEqualTo >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
2,0,3,0,1,0,2,3,1,0,1,Catch::MethodTestCase,6,['tests/include/catch.hpp'],0.333333333333333,4,3,0,open-gcv-master,vision
23,1,23,0,6,0,1.30434782608696,23,0,0,1,Catch::ResultBuilder,30,['tests/include/catch.hpp'],0.869565217391304,4,23,0,open-gcv-master,vision
0,0,0,0,0,0,0,0,0,0,0,Catch::Internal::Evaluator,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
1,1,2,0,0,0,2,1,0,0,1,Catch::SafeBool,4,['tests/include/catch.hpp'],0.5,3,3,0,open-gcv-master,vision
1,0,1,2,2,0,1,1,0,0,1,Catch::pluralise,1,['tests/include/catch.hpp'],2,1,1,0,open-gcv-master,vision
8,4,9,0,3,4,5.55555555555556,9,0,0,1.22222222222222,Catch::CompositeGenerator,50,['tests/include/catch.hpp'],0.666666666666667,17,18,36,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsGreaterThan >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
4,0,4,0,0,0,1,4,0,0,1,Catch::ITagAliasRegistry,4,['tests/include/catch.hpp'],0.5,1,4,0,open-gcv-master,vision
1,0,1,2,2,0,1,1,0,0,1,Catch::TagAlias,1,['tests/include/catch.hpp'],2,1,1,0,open-gcv-master,vision
0,0,0,0,0,0,0,0,0,0,0,Catch::CaseSensitive,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
7,3,7,0,0,0,2,7,1,1,1,Catch::Matchers::Impl::Matcher,14,['tests/include/catch.hpp'],0.428571428571429,6,7,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Detail::BorgType,1,['tests/include/catch.hpp'],1,1,1,0,open-gcv-master,vision
1,0,1,0,0,1,6,1,0,0,2,Catch::StringMaker< R C::* >,6,['tests/include/catch.hpp'],1,6,2,1,open-gcv-master,vision
1,0,1,0,0,1,3,1,0,0,1,"Catch::Internal::Evaluator< T1, T2, IsLessThan >",3,['tests/include/catch.hpp'],2,3,2,1,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsEqualTo >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
3,0,3,0,2,0,2.33333333333333,3,1,0,1,Catch::BetweenGenerator,7,['tests/include/catch.hpp'],1,3,3,0,open-gcv-master,vision
104,18,104,1,1,4,2.28846153846154,94,0,0,1.03846153846154,catch,238,['tests/include/catch.hpp'],1.45192307692308,11,127,376,open-gcv-master,vision
5,1,5,0,0,0,1,5,0,0,1,Catch::IMutableRegistryHub,5,['tests/include/catch.hpp'],1,1,5,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::RegistrarForTagAliases,1,['tests/include/catch.hpp'],3,1,1,0,open-gcv-master,vision
2,0,2,0,1,0,7,2,1,0,2,Catch::ExceptionTranslatorRegistrar::ExceptionTranslator,14,['tests/include/catch.hpp'],1.5,11,2,0,open-gcv-master,vision
1,0,1,2,2,0,3,1,0,0,1,Catch::NameAndDesc,3,['tests/include/catch.hpp'],2,3,1,0,open-gcv-master,vision
5,0,5,0,1,0,1,5,0,0,1,Catch::Timer,5,['tests/include/catch.hpp'],0,1,5,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsLessThanOrEqualTo >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
14,0,14,0,2,1,2.78571428571429,14,0,0,1.21428571428571,Catch::Option,39,['tests/include/catch.hpp'],0.357142857142857,8,15,14,open-gcv-master,vision
5,0,5,1,1,0,2,5,1,0,1,Catch::Matchers::Impl::StdString::Contains,10,['tests/include/catch.hpp'],0.8,3,5,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits< IsGreaterThanOrEqualTo >,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Detail::StringMakerBase,1,['tests/include/catch.hpp'],1,1,1,0,open-gcv-master,vision
0,0,0,1,1,0,0,0,0,0,0,Catch::Detail::FalseType,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
6,1,6,3,3,0,3.83333333333333,5,0,0,1,Catch::Counts,23,['tests/include/catch.hpp'],0.333333333333333,7,12,0,open-gcv-master,vision
4,0,4,0,1,0,2,4,1,0,1,Catch::Matchers::Impl::Generic::Not,8,['tests/include/catch.hpp'],0.75,3,4,0,open-gcv-master,vision
3,0,3,0,0,0,1,3,0,0,1,Catch::IGeneratorInfo,3,['tests/include/catch.hpp'],0,1,3,0,open-gcv-master,vision
4,0,4,0,0,0,1,4,0,0,1,Catch::IRegistryHub,4,['tests/include/catch.hpp'],0,1,4,0,open-gcv-master,vision
2,0,2,2,2,0,4.5,2,0,0,1,Catch::MessageBuilder,9,['tests/include/catch.hpp'],2,5,2,0,open-gcv-master,vision
6,2,6,0,0,0,1,6,0,1,1,Catch::IContext,6,['tests/include/catch.hpp'],0.333333333333333,1,6,0,open-gcv-master,vision
3,0,3,1,1,0,3,2,0,0,1,Catch::CopyableStream,9,['tests/include/catch.hpp'],0.666666666666667,5,5,0,open-gcv-master,vision
0,0,0,0,0,0,0,0,0,0,0,Catch::ResultWas,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
3,0,5,0,0,1,3,5,0,0,1,Catch::AutoReg,15,['tests/include/catch.hpp'],1.8,11,6,5,open-gcv-master,vision
3,0,3,0,0,0,1,3,0,0,1,Catch::ITestCaseRegistry,3,['tests/include/catch.hpp'],0.333333333333333,1,3,0,open-gcv-master,vision
1,0,1,0,0,0,1,1,0,0,1,Catch::Internal::OperatorTraits,1,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
16,0,18,0,2,2,2.55555555555556,18,0,0,1,Catch::ExpressionLhs,46,['tests/include/catch.hpp'],1,7,24,36,open-gcv-master,vision
0,0,0,0,0,0,0,0,0,0,0,Catch::ResultDisposition,0,['tests/include/catch.hpp'],0,0,0,0,open-gcv-master,vision
1,0,1,0,0,0,3,1,2,0,1,Catch::Matchers::Impl::MatcherImpl,3,['tests/include/catch.hpp'],0,3,1,0,open-gcv-master,vision
2,1,2,0,0,0,1,2,0,1,1,Catch::IExceptionTranslator,2,['tests/include/catch.hpp'],1,1,2,0,open-gcv-master,vision
2,0,2,0,0,0,1,2,0,0,1,Catch::IExceptionTranslatorRegistry,2,['tests/include/catch.hpp'],0,1,2,0,open-gcv-master,vision
3,0,3,5,6,0,2.33333333333333,2,0,0,1,Catch::MessageInfo,7,['tests/include/catch.hpp'],1.66666666666667,3,5,0,open-gcv-master,vision
1,0,1,0,0,0,3,1,0,0,1,Catch::StreamEndStop,3,['tests/include/catch.hpp'],0,3,1,0,open-gcv-master,vision
1,0,1,4,4,0,1,1,0,0,1,Catch::ResultBuilder::ExprComponents,1,['tests/include/catch.hpp'],0,1,1,0,open-gcv-master,vision
3,0,3,0,0,0,1,3,0,0,1,Catch::IGeneratorsForTest,3,['tests/include/catch.hpp'],0.666666666666667,1,3,0,open-gcv-master,vision
3,0,3,0,0,1,4,3,0,0,1,gcv_utilities_tests,12,['tests/src/gcv_utilities_tests.cpp'],1,5,6,3,open-gcv-master,vision
2,0,2,0,0,1,12.5,2,0,0,1,gcvimage_tests,25,['tests/src/gcvimage_tests.cpp'],1,13,10,2,open-gcv-master,vision
1,1,1,10,10,0,8,1,0,0,1,Alvar,8,"['ar_track_with_chess/include/ar_track_alvar/Alvar.h', 'ar_track_with_chess/src/Alvar.cpp']",0,8,1,0,nao_plays_chess-master,vision
1,0,1,0,0,0,1,1,1,0,1,alvar::AlvarException,1,['ar_track_with_chess/include/ar_track_alvar/AlvarException.h'],1,1,1,0,nao_plays_chess-master,vision
7,2,9,0,1,0,19,9,1,0,6.22222222222222,alvar::BitsetExt,171,['ar_track_with_chess/include/ar_track_alvar/Bitset.h'],1.33333333333333,66,9,0,nao_plays_chess-master,vision
17,8,17,0,1,0,6,17,0,1,1.70588235294118,alvar::Bitset,102,['ar_track_with_chess/include/ar_track_alvar/Bitset.h'],0.705882352941177,19,17,0,nao_plays_chess-master,vision
3,1,3,2,2,0,21.6666666666667,1,0,0,2,alvar::Homography,65,['ar_track_with_chess/include/ar_track_alvar/Camera.h'],1.33333333333333,33,7,0,nao_plays_chess-master,vision
3,2,3,5,5,4,22.3333333333333,3,0,0,4,alvar::ProjPoints,67,['ar_track_with_chess/include/ar_track_alvar/Camera.h'],2.66666666666667,39,13,12,nao_plays_chess-master,vision
32,29,37,9,13,6,13.3513513513514,17,0,1,1.56756756756757,alvar::Camera,494,['ar_track_with_chess/include/ar_track_alvar/Camera.h'],2.02702702702703,39,130,102,nao_plays_chess-master,vision
15,34,15,0,4,0,3.26666666666667,15,0,5,1.26666666666667,alvar::Capture,49,['ar_track_with_chess/include/ar_track_alvar/Capture.h'],0.4,14,15,0,nao_plays_chess-master,vision
6,13,6,0,3,0,4.5,4,0,0,1,alvar::CaptureDevice,27,['ar_track_with_chess/include/ar_track_alvar/CaptureDevice.h'],0.5,6,11,0,nao_plays_chess-master,vision
4,11,8,0,4,4,8.75,4,0,0,1.75,alvar::CaptureFactory,70,['ar_track_with_chess/include/ar_track_alvar/CaptureFactory.h'],0.5,22,26,16,nao_plays_chess-master,vision
3,1,3,0,1,0,1,3,0,0,1,alvar::CaptureFactory::CaptureFactoryDestroyer,3,['ar_track_with_chess/include/ar_track_alvar/CaptureFactory.h'],0.666666666666667,1,3,0,nao_plays_chess-master,vision
